id,name,price,description,image,imagetwo,category,offer,newprice,created_at,updated_at
2315,PRINCE OF TENNIS 34 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2316,PRINCE OF TENNIS 35 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2317,PRINCE OF TENNIS 36 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2318,PRINCE OF TENNIS 37 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2319,SAKURA WARS 02 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2320,SAKURA WARS 03 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2321,SAKURA WARS 04 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2322,SAKURA WARS 05 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2323,SAKURA WARS 06 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2324,SAKURA WARS 07 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2325,SAKURA WARS 08 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2326,SAKURA WARS 09 (COMIC) (ULTIMO NUMERO)                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2327,SALTANDO AL VACIO 01                                                            ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2328,SALTANDO AL VACIO 02                                                            ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2329,SALTANDO AL VACIO 03                                                            ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2330,SAMBRE INTEGRAL (DE LUXE)                                                       ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2331,SEXY CHIX                                                                       ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2332,SKY HIGH 02 (COMIC)                                                             ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2333,STREETS OF GLORY (COMIC)                                                        ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2334,SUBARU 03                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2335,SUBARU 04                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2336,SUBARU 05                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2337,SUBARU 06                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2338,SUBARU 07                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2339,SUBARU 08                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2340,SUBARU 09                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2341,SUBARU 10                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2342,SUBARU 11                                                                       ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2343,SUEÑO DEL FEVRE (COMIC)                                                         ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2344,SUGAR SUGAR RUNE 04 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2345,SUGAR SUGAR RUNE 05 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2346,SUGAR SUGAR RUNE 06 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2347,SUGAR SUGAR RUNE 07 (COMIC)                                                     ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2348,SUGAR SUGAR RUNE 08 (COMIC) (ULTIMO)                                            ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2349,TOKIO STYLE 02 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2350,TOKIO STYLE 03 (COMIC)                                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2351,TOKIO STYLE 04 (COMIC) (ULTIMO NUMERO)                                          ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2352,TRES EN UNO                                                                     ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2353,ULTRABRUTAL                                                                     ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2354,VACACIONES (COMIC)                                                              ,300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2355,WONDERCITY 01                                                                   ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2356,WONDERCITY 02                                                                   ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2357,ANGEL CATBIRD (Comic)                                                           ,2.455,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2358,EL ARTE DE DIBUJAR EN 3D                                                        ,1.790,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2359,EL TAROT CELTA                                                                  ,1.100,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2360,FRANKENSTEIN O EL MODERNO PROMETEO                                              ,2.420,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2361,GUIA COMPLETA DE PINTURA AL ACRILICO                                            ,2.750,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2362,HAND LETTERING: CONSEJOS Y TECNICAS PARA DIBUJAR A MANO LETRAS Y ALFABETOS      ,1.350,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2363,LA BIBLIA DE LAS CRIATURAS MAGICAS                                              ,1.700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2364,LA BIBLIA DE LAS HADAS                                                          ,1.700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2365,LAS CIUDADES QUE SOMOS                                                          ,1.190,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2366,LOS VIAJES DE GULLIVER                                                          ,2.915,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2367,MEMORIAS POSTUMAS DE BRAS CUBAS                                                 ,3.025,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2368,MOBY DICK                                                                       ,2.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2369,ZENTANGLE. CURSO DE DIBUJO CREATIVO                                             ,1.490,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2370,CRIA CUERVOS Y TE ARRANCARAN LOS OJOS                                           ,350,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2371,RAKAS: DIARIO DE VIAJE                                                          ,400,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2372,ROCOCO                                                                          ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2373,SERENO                                                                          ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2374,¡HAZTE CON TODOS! EL FENOMENO POKEMON: ORIGEN Y EVOLUCION                       ,2.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2375,EL SOÑADOR DE PROVIDENCE: EL LEGADO DE HP LOVECRAFT EN LOS VIDEOvideoJuegos          ,2.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2376,LA ALDEA FELIZ. UN VIAJE A TRAVES DE ANIMAL CROSSING                            ,2.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2377,LA HISTORIA DE NINTENDO VOL. 2                                                  ,2.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2378,LA LEYENDA FINAL FANTASY VIII                                                   ,2.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2379,LA ODISEA DE SHENMUE                                                            ,2.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2380,MAS ALLA DEL TIEMPO                                                             ,2.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2381,PORTAL O LA CIENCIA DEL VIDEOJUEGO                                              ,2.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2382,SENSEI: DIALOGOS CON MAESTROS DEL VIDEOJUEGO JAPONES                            ,2.105,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2383,¿QUIEN MATO A REXTON?                                                           ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2384,ALIENIGENA                                                                      ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2385,BEATNIK - BUENOS AIRES                                                          ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2386,BORGES INSPECTOR DE AVES                                                        ,550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2387,CHUÑO                                                                           ,420,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2388,COBALTO                                                                         ,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2389,CROQUETA Y EMPANADILLA                                                          ,530,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2390,DETRAS DEL RUIDO                                                                ,420,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2391,EL DIA MAS LARGO DEL FUTURO                                                     ,620,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2392,FUTURO TOTAL                                                                    ,520,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2393,INTENSA                                                                         ,750,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2394,LA RESACA                                                                       ,620,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2395,LA VIDA ESTA EN OTRO LADO                                                       ,550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2396,PATITO SAUBON                                                                   ,620,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2397,PIBAS                                                                           ,550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2398,ROV REINOS DE VOID: LIBRO 1                                                     ,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2399,STROPPY                                                                         ,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2400,TANGO CRUZADO                                                                   ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2401,TUMOR GRÀFICO                                                                   ,450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2402,DRACULA VERSUS FRANKENSTEIN                                                     ,1.090,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2403,EL MAGO DE OZ                                                                   ,2.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2404,JUEZ DREDD: DARK JUSTICE                                                        ,2.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2405,JUEZ DREDD: MEGA-CITY MASTERS (TOMO PELICULA)                                   ,1.700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2406,LAS OLIVAS NEGRAS 01                                                            ,129,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2407,LAS OLIVAS NEGRAS 03. NO COMERAS EL CABRITO EN LA LECHE DE SU MADRE             ,129,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2408,LOS SUPERHEROES. INJUSTAMENTE DESCONOCIDOS                                      ,1.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2409,LUCKY LUKE: AL HAMBRE (EDICION NUMERADA Y LIMITADA)                             ,8.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2410,"PEANUTS ¡NOS VAMOS A TOKIO, CHARLIE BROWN!                                      ",1.950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2411,PLENILUNIO                                                                      ,1.255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2412,POPEYE. MI PEQUEÑO COCOLISO                                                     ,3.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2413,SOBRE DOSIS                                                                     ,150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2414,STEVE CANYON 02: 1948                                                           ,3.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
2415,EL ASOMBROSO SWING DE GOLEM                                                     ,68,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
